PMID,Title,Journal,PubDate,Authors,Abstract,PubMedURL
37462861,Electroencephalographic monitoring of anesthesia during surgical procedures in mice using a modified clinical monitoring system.,Journal of clinical monitoring and computing,2024,"Joyce L, Wenninger A, Kreuzer M, García PS, Schneider G, Fenzl T","Monitoring brain activity and associated physiology during the administration of general anesthesia (GA) in mice is pivotal to guarantee postanesthetic health. Clinically, electroencephalogram (EEG) monitoring is a well-established method to guide GA. There are no established methods available for monitoring EEG in mice (Mus musculus) during surgery. In this study, a minimally invasive rodent intraoperative EEG monitoring system was implemented using subdermal needle electrodes and a modified EEG-based commercial patient monitor. EEG recordings were acquired at three different isoflurane concentrations revealing that surgical concentrations of isoflurane anesthesia predominantly contained burst suppression patterns in mice. EEG suppression ratios and suppression durations showed strong positive correlations with the isoflurane concentrations. The electroencephalographic indices provided by the monitor did not support online monitoring of the anesthetic status. The online available suppression duration in the raw EEG signals during isoflurane anesthesia is a straight forward and reliable marker to assure safe, adequate and reproducible anesthesia protocols.",https://pubmed.ncbi.nlm.nih.gov/37462861/
37440117,Support-vector classification of low-dose nitrous oxide administration with multi-channel EEG power spectra.,Journal of clinical monitoring and computing,2024,"Vrijdag XCE, Hallum LE, Tonks EI, van Waart H, Mitchell SJ, Sleigh JW","Support-vector machines (SVMs) can potentially improve patient monitoring during nitrous oxide anaesthesia. By elucidating the effects of low-dose nitrous oxide on the power spectra of multi-channel EEG recordings, we quantified the degree to which these effects generalise across participants. In this single-blind, cross-over study, 32-channel EEG was recorded from 12 healthy participants exposed to 0, 20, 30 and 40% end-tidal nitrous oxide. Features of the delta-, theta-, alpha- and beta-band power were used within a 12-fold, participant-wise cross-validation framework to train and test two SVMs: (1) binary SVM classifying EEG during 0 or 40% exposure (chance = 50%); (2) multi-class SVM classifying EEG during 0, 20, 30 or 40% exposure (chance = 25%). Both the binary (accuracy 92%) and the multi-class (accuracy 52%) SVMs classified EEG recordings at rates significantly better than chance (p < 0.001 and p = 0.01, respectively). To determine the relative importance of frequency band features for classification accuracy, we systematically removed features before re-training and re-testing the SVMs. This showed the relative importance of decreased delta power and the frontal region. SVM classification identified that the most important effects of nitrous oxide were found in the delta band in the frontal electrodes that was consistent between participants. Furthermore, support-vector classification of nitrous oxide dosage is a promising method that might be used to improve patient monitoring during nitrous oxide anaesthesia.",https://pubmed.ncbi.nlm.nih.gov/37440117/
37427958,Equipment Setup and Artifact Removal for Simultaneous Electroencephalogram and Functional Magnetic Resonance Imaging for Clinical Review in Epilepsy.,Journal of visualized experiments : JoVE,2023,"Bae J, Clay JL, Thapa BR, Powell D, Turpin H, Tasori Partovi S, Ward-Mitchell R, Krishnan B, Koupparis A, Bensalem Owen M, Raslau FD","Simultaneous electroencephalogram and functional magnetic resonance imaging (EEG-fMRI) is a unique combined technique that provides synergy in the understanding and localization of seizure onset in epilepsy. However, reported experimental protocols for EEG-fMRI recordings fail to address details about conducting such procedures on epilepsy patients. In addition, these protocols are limited solely to research settings. To fill the gap between patient monitoring in an epilepsy monitoring unit (EMU) and conducting research with an epilepsy patient, we introduce a unique EEG-fMRI recording protocol of epilepsy during the interictal period. The use of an MR conditional electrode set, which can also be used in the EMU for a simultaneous scalp EEG and video recording, allows an easy transition of EEG recordings from the EMU to the scanning room for concurrent EEG-fMRI recordings. Details on the recording procedures using this specific MR conditional electrode set are provided. In addition, the study explains step-by-step EEG processing procedures to remove the imaging artifacts, which can then be used for clinical review. This experimental protocol promotes an amendment to the conventional EEG-fMRI recording for enhanced applicability in both clinical (i.e., EMU) and research settings. Furthermore, this protocol provides the potential to expand this modality to postictal EEG-fMRI recordings in the clinical setting.",https://pubmed.ncbi.nlm.nih.gov/37427958/
37295277,At home EEG monitoring technologies for people with epilepsy and intellectual disabilities: A scoping review.,Seizure,2023,"Milne-Ives M, Duun-Henriksen J, Blaabjerg L, Mclean B, Shankar R, Meinert E","Conducting electroencephalography in people with intellectual disabilities (PwID) can be challenging, but the high proportion of PwID who experience seizures make it an essential part of their care. To reduce hospital-based monitoring, interventions are being developed to enable high-quality EEG data to be collected at home. This scoping review aims to summarise the current state of remote EEG monitoring research, potential benefits and limitations of the interventions, and inclusion of PwID in this research.
The review was structured using the PRISMA extension for Scoping Reviews and the PICOS framework. Studies that evaluated a remote EEG monitoring intervention in adults with epilepsy were retrieved from the PubMed, MEDLINE, Embase, CINAHL, Web of Science, and ClinicalTrials.gov databases. A descriptive analysis provided an overview of the study and intervention characteristics, key results, strengths, and limitations.
34,127 studies were retrieved and 23 were included. Five types of remote EEG monitoring were identified. Common benefits included producing useful results of comparable quality to inpatient monitoring and patient experience. A common limitation was the challenge of capturing all seizures with a small number of localised electrodes. No randomised controlled trials were included, few studies reported sensitivity and specificity, and only three considered PwID.
Overall, the studies demonstrated the feasibility of remote EEG interventions for out-of-hospital monitoring and their potential to improve data collection and quality of care for patients. Further research is needed on the effectiveness, benefits, and limitations of remote EEG monitoring compared to in-patient monitoring, especially for PwID.",https://pubmed.ncbi.nlm.nih.gov/37295277/
37196736,Detection of subclinical epileptiform discharges in Alzheimer's disease using long-term outpatient EEG monitoring.,Neurobiology of disease,2023,"Musaeus CS, Frederiksen KS, Andersen BB, Høgh P, Kidmose P, Fabricius M, Hribljan MC, Hemmsen MC, Rank ML, Waldemar G, Kjær TW","In patients with Alzheimer's disease (AD) without clinical seizures, up to half have epileptiform discharges on long-term in-patient electroencephalography (EEG) recordings. Long-term in-patient monitoring is obtrusive, and expensive as compared to outpatient monitoring. No studies have so far investigated if long-term outpatient EEG monitoring is able to identify epileptiform discharges in AD. Our aim is to investigate if epileptiform discharges as measured with ear-EEG are more common in patients with AD compared to healthy elderly controls (HC).
In this longitudinal observational study, 24 patients with mild to moderate AD and 15 age-matched HC were included in the analysis. Patients with AD underwent up to three ear-EEG recordings, each lasting up to two days, within 6 months.
The first recording was defined as the baseline recording. At baseline, epileptiform discharges were detected in 75.0% of patients with AD and in 46.7% of HC (p-value = 0.073). The spike frequency (spikes or sharp waves/24 h) was significantly higher in patients with AD as compared to HC with a risk ratio of 2.90 (CI: 1.77-5.01, p < 0.001). Most patients with AD (91.7%) showed epileptiform discharges when combining all ear-EEG recordings.
Long-term ear-EEG monitoring detects epileptiform discharges in most patients with AD with a three-fold increased spike frequency compared to HC, which most likely originates from the temporal lobes. Since most patients showed epileptiform discharges with multiple recordings, elevated spike frequency should be considered a marker of hyperexcitability in AD.",https://pubmed.ncbi.nlm.nih.gov/37196736/
37160380,Patient Safety in Canadian Epilepsy Monitoring Units: A Survey of Current Practices.,The Canadian journal of neurological sciences. Le journal canadien des sciences neurologiques,2024,"Nguyen E, Li J, Nguyen DK, Bou Assi E","Guidelines on epilepsy monitoring unit (EMU) standards have been recently published. We aimed to survey Canadian EMUs to describe the landscape of safety practices and compare these to the recommendations from the new guidelines.
A 34-item survey was created by compiling questions on EMU structure, patient monitoring, equipment, personnel, standardized protocol use, and use of injury prevention tools. The questionnaire was distributed online to 24 Canadian hospital centers performing video-EEG monitoring (VEM) in EMUs. Responses were tabulated and descriptively summarized.
In total, 26 EMUs responded (100% response rate), 50% of which were adult EMUs. EMUs were on average active for 23.4 years and had on average 3.6 beds. About 81% of respondents reported having a dedicated area for VEM, and 65% reported having designated EMU beds. Although a video monitoring station was available in 96% of EMUs, only 48% of EMUs provided continuous observation of patients (video and/or physical). A total of 65% of EMUs employed continuous heart monitoring. The technologist-to-patient ratio was 1:1-2 in 52% of EMUs during the day. No technologist supervision was most often reported in the evening and at night. Nurse-to-EMU-patient ratio was mostly 1:1-4 independent of the time of day. Consent forms were required before admission in 27% of EMUs.
Canadian EMUs performed decently in terms of there being dedicated space for VEM, continuous heart monitoring, and adequate nurse-to-patient ratios. Other practices were quite variable, and adjustments should be made on a case-by-case basis to adhere to the latest guidelines.",https://pubmed.ncbi.nlm.nih.gov/37160380/
37131120,"Depth of anesthesia, temperature, and postoperative delirium in children and adolescents undergoing cardiac surgery.",BMC anesthesiology,2023,"Köditz H, Drouche A, Dennhardt N, Schmidt M, Schultz M, Schultz B","After pediatric cardiosurgical interventions, postoperative delirium can occur, which can be associated with undesirable consequences during and after the hospital stay. It is therefore important to avoid any factors causing delirium as far as possible. Electroencephalogram (EEG) monitoring can be used during anesthesia to individually adjust dosages of hypnotically acting drugs. It is necessary to gain knowledge about the relationship between intraoperative EEG and postoperative delirium in children.
In a dataset comprising 89 children (53 male, 36 female; median age: 0.99 (interquartile range: 0.51, 4.89) years) undergoing cardiac surgery involving use of a heart-lung machine, relationships between depth of anesthesia as measured by EEG (EEG index: Narcotrend Index (NI)), sevoflurane dosage, and body temperature were analyzed. A Cornell Assessment of Pediatric Delirium (CAP-D) score ≥ 9 indicated delirium.
The EEG could be used in patients of all age groups for patient monitoring during anesthesia. In the context of induced hypothermia, EEG monitoring supported individually adjusted sevoflurane dosing. The NI was significantly correlated with the body temperature; decreasing temperature was accompanied by a decreasing NI. A CAP-D score ≥ 9 was documented in 61 patients (68.5%); 28 patients (31.5%) had a CAP-D < 9. Delirious patients with an intubation time ≤ 24 h showed a moderate negative correlation between minimum NI (NI
The EEG can be used to individually adjust sevoflurane dosing during hypothermia. Of the patients extubated within 24 h and classified as delirious, patients with deeper levels of anesthesia had more severe delirium symptoms than patients with lighter levels of anesthesia.",https://pubmed.ncbi.nlm.nih.gov/37131120/
37050713,Assessment of a 16-Channel Ambulatory Dry Electrode EEG for Remote Monitoring.,"Sensors (Basel, Switzerland)",2023,"Shivaraja TR, Remli R, Kamal N, Wan Zaidi WA, Chellappan K","Ambulatory EEGs began emerging in the healthcare industry over the years, setting a new norm for long-term monitoring services. The present devices in the market are neither meant for remote monitoring due to their technical complexity nor for meeting clinical setting needs in epilepsy patient monitoring. In this paper, we propose an ambulatory EEG device, OptiEEG, that has low setup complexity, for the remote EEG monitoring of epilepsy patients. OptiEEG's signal quality was compared with a gold standard clinical device, Natus. The experiment between OptiEEG and Natus included three different tests: eye open/close (EOC); hyperventilation (HV); and photic stimulation (PS). Statistical and wavelet analysis of retrieved data were presented when evaluating the performance of OptiEEG. The SNR and PSNR of OptiEEG were slightly lower than Natus, but within an acceptable bound. The standard deviations of MSE for both devices were almost in a similar range for the three tests. The frequency band energy analysis is consistent between the two devices. A rhythmic slowdown of theta and delta was observed in HV, whereas photic driving was observed during PS in both devices. The results validated the performance of OptiEEG as an acceptable EEG device for remote monitoring away from clinical environments.",https://pubmed.ncbi.nlm.nih.gov/37050713/
36141685,A Review of Converging Technologies in eHealth Pertaining to Artificial Intelligence.,International journal of environmental research and public health,2022,"Pap IA, Oniga S","Over the last couple of years, in the context of the COVID-19 pandemic, many healthcare issues have been exacerbated, highlighting the paramount need to provide both reliable and affordable health services to remote locations by using the latest technologies such as video conferencing, data management, the secure transfer of patient information, and efficient data analysis tools such as machine learning algorithms. In the constant struggle to offer healthcare to everyone, many modern technologies find applicability in eHealth, mHealth, telehealth or telemedicine. Through this paper, we attempt to render an overview of what different technologies are used in certain healthcare applications, ranging from remote patient monitoring in the field of cardio-oncology to analyzing EEG signals through machine learning for the prediction of seizures, focusing on the role of artificial intelligence in eHealth.",https://pubmed.ncbi.nlm.nih.gov/36141685/
35853400,A multi-modal assessment of sleep stages using adaptive Fourier decomposition and machine learning.,Computers in biology and medicine,2022,"Fatimah B, Singhal A, Singh P","Healthy sleep is essential for the rejuvenation of the body and helps in maintaining good health. Many people suffer from sleep disorders that are characterized by abnormal sleep patterns. Automated assessment of such disorders using biomedical signals has been an active subject of research. Electroencephalogram (EEG) is a popular diagnostic used in this regard. We consider a widely-used publicly available database and process the signals using the Fourier decomposition method (FDM) to obtain narrowband signal components. Statistical features extracted from these components are passed on to machine learning classifiers to identify different stages of sleep. A novel feature measuring the non-stationarity of the signal is also used to capture salient information. It is shown that classification results can be improved by using multi-channel EEG instead of single-channel EEG data. Simultaneous utilization of multiple modalities, such as Electromyogram (EMG), Electrooculogram (EOG) along with EEG data leads to further enhancement in the obtained results. The proposed method can be efficiently implemented in real-time using fast Fourier transform (FFT), and it provides better classification results than the other algorithms existing in the literature. It can assist in the development of low-cost sensor-based setups for continuous patient monitoring and feedback.",https://pubmed.ncbi.nlm.nih.gov/35853400/
35073206,Remote Patient Monitoring for Neuropsychiatric Disorders: A Scoping Review of Current Trends and Future Perspectives from Recent Publications and Upcoming Clinical Trials.,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2022,"Sakamaki T, Furusawa Y, Hayashi A, Otsuka M, Fernandez J",,https://pubmed.ncbi.nlm.nih.gov/35073206/
35001382,Peri-operative neurological monitoring with electroencephalography and cerebral oximetry: a narrative review.,Anaesthesia,2022,"Chung CKE, Poon CCM, Irwin MG","Surgery and anaesthesia subject the brain to considerable stress in the peri-operative period. This may be caused by potentially neurotoxic anaesthetic drugs, impaired cerebral perfusion and reperfusion injury related to surgery or thromboembolic events. Patient monitoring using electroencephalogram and cerebral oximetry can assist in optimising depth of anaesthesia and assessment of cerebral metabolic activity. However, research findings have been contradictory as to whether these monitors can help ameliorate peri-operative neurocognitive complications. In this narrative review, we will discuss recent evidence in the use of electroencephalography and cerebral oximetry and the underlying scientific principles. It is important to appreciate the raw electroencephalographic changes under anaesthesia and those associated with ageing, in order to interpret depth of anaesthesia indices correctly. Cerebral oximetry is useful not only for the detection of cerebral desaturation but also to identify those patients who are particularly vulnerable to injury, for better risk stratification. An algorithm-based approach may be most effective in managing the episodes of cerebral desaturation.",https://pubmed.ncbi.nlm.nih.gov/35001382/
